tconst,averagerating,numvotes,primary_title,original_title,start_year,runtime_minutes,genres,studio,domestic_gross,foreign_gross,release_year
tt1990314,7.1,59229,Robot & Frank,Robot & Frank,2012,89.0,"Comedy,Crime,Drama",Gold.,3300000.0,78430930.02516411,2012
tt2016894,5.5,26393,Ek Tha Tiger,Ek Tha Tiger,2012,132.0,"Action,Romance,Thriller",Yash,2300000.0,78430930.02516411,2012
tt2025506,6.9,2200,Blind,Beul-la-in-deu,2011,111.0,"Action,Crime,Drama",VE,12500.0,78430930.02516411,2017
tt2063641,6.9,18,Eden,Eden,2012,101.0,"Comedy,Drama",BG,65500.0,78430930.02516411,2015
tt2103267,6.2,29703,Adore,Adoration,2013,112.0,"Drama,Romance",EXCL,319000.0,78430930.02516411,2013
tt2221640,7.0,237,Now You See Me,Now You See Me,2012,98.0,"Drama,Horror,Thriller",LG/S,117700000.0,234000000.0,2013
tt2334649,7.5,68187,Fruitvale Station,Fruitvale Station,2013,85.0,"Biography,Drama,Romance",Wein.,16100000.0,1300000.0,2013
tt2344678,1.7,7384,Himmatwala,Himmatwala,2013,150.0,"Action,Comedy,Drama",UTV,271000.0,78430930.02516411,2013
tt2372222,5.4,21775,Kick,Kick,2014,146.0,"Action,Comedy,Crime",UTV,2500000.0,78430930.02516411,2014
tt2387433,6.3,65754,Dark Skies,Dark Skies,2013,97.0,"Horror,Sci-Fi,Thriller",W/Dim.,17400000.0,9000000.0,2013
tt2388050,6.0,440,Flipped,Flipped,2015,90.0,"Drama,Thriller",WB,1800000.0,78430930.02516411,2010
tt2446980,6.6,118086,Joy,Joy,2015,124.0,Drama,Fox,56500000.0,44700000.0,2015
tt2557490,6.1,160534,A Million Ways to Die in the West,A Million Ways to Die in the West,2014,116.0,"Comedy,Western",Uni.,43100000.0,44100000.0,2014
tt2561572,6.0,111187,Get Hard,Get Hard,2015,100.0,"Comedy,Crime",WB,90400000.0,21400000.0,2015
tt2762738,4.8,554,Truth or Dare,Truth or Dare,2013,84.0,"Horror,Thriller",Uni.,41400000.0,53900000.0,2018
tt2828840,6.9,966,Fists of Legend,Jeonseolui joomeok,2013,154.0,Action,CJ,134000.0,5300000.0,2013
tt2870708,6.7,34907,Wish I Was Here,Wish I Was Here,2014,106.0,"Comedy,Drama",Focus,3600000.0,1900000.0,2014
tt2872732,6.4,403194,Lucy,Lucy,2014,89.0,"Action,Sci-Fi,Thriller",Uni.,126700000.0,336700000.0,2014
tt2891174,7.1,26699,99 Homes,99 Homes,2014,112.0,Drama,BG,1400000.0,78430930.02516411,2015
tt2905838,5.5,19878,Bang Bang,Bang Bang,2014,153.0,"Action,Adventure,Comedy",FIP,2500000.0,39500000.0,2014
tt2910520,6.1,404,A Wedding Invitation,Fen shou he yue,2013,101.0,"Drama,Romance",CJ,14400.0,78430930.02516411,2013
tt2967006,6.6,13668,The Trip to Italy,The Trip to Italy,2014,108.0,"Comedy,Drama",IFC,2900000.0,3000000.0,2014
tt2980648,7.3,69562,The Hundred-Foot Journey,The Hundred-Foot Journey,2014,122.0,"Comedy,Drama",BV,54200000.0,34600000.0,2014
tt3007030,8.0,13,Instructions Not Included,Instructions Not Included,2011,52.0,"Comedy,Romance",LGF,44500000.0,54600000.0,2013
tt3009444,6.4,38,Shame,Styd,2013,90.0,Drama,FoxS,3900000.0,13800000.0,2011
tt3062096,6.2,138978,Inferno,Inferno,2016,121.0,"Action,Adventure,Crime",Sony,34300000.0,185700000.0,2016
tt3093546,6.3,5740,Listen Up Philip,Listen Up Philip,2014,108.0,"Comedy,Drama",Trib.,200000.0,78430930.02516411,2014
tt3108154,4.0,35,The Hunt,The Hunt,2016,100.0,"Action,Drama,Thriller",Magn.,613000.0,78430930.02516411,2013
tt3216348,5.3,10217,Incarnate,Incarnate,2016,91.0,"Horror,Thriller",BH Tilt,4800000.0,1500000.0,2016
tt3263904,7.5,202718,Sully,Sully,2016,96.0,"Biography,Drama",WB,125100000.0,115700000.0,2016
tt3397884,7.6,328548,Sicario,Sicario,2015,121.0,"Action,Crime,Drama",LGF,46900000.0,38000000.0,2015
tt3530002,6.4,58455,The Night Before,The Night Before,2015,101.0,"Adventure,Comedy,Fantasy",Sony,43000000.0,9300000.0,2015
tt3680410,7.2,3112,Last Cab to Darwin,Last Cab to Darwin,2015,123.0,"Comedy,Drama,Romance",FRun,34200.0,78430930.02516411,2016
tt3697566,6.8,4953,No Tears for the Dead,U-neun nam-ja,2014,116.0,"Action,Thriller",CJ,63100.0,78430930.02516411,2014
tt6957966,5.7,6033,Little Italy,Little Italy,2018,102.0,"Comedy,Romance",EOne,990000.0,78430930.02516411,2018
tt7040874,6.9,83338,A Simple Favor,A Simple Favor,2018,117.0,"Comedy,Crime,Drama",LGF,53500000.0,44100000.0,2018
tt7186092,6.8,1007,"Nico, 1988","Nico, 1988",2017,93.0,"Biography,Drama,Music",Magn.,73300.0,78430930.02516411,2018
tt7784604,7.3,151571,Hereditary,Hereditary,2018,127.0,"Drama,Horror,Mystery",A24,44100000.0,35300000.0,2018
tt8267604,8.5,20215,Capernaum,Capharnaüm,2018,126.0,Drama,SPC,1700000.0,78430930.02516411,2018
tt1194417,6.2,16191,Casino Jack,Casino Jack,2010,108.0,"Biography,Comedy,Crime",ATO,1000000.0,40700.0,2010
tt1204340,7.6,28454,Tyrannosaur,Tyrannosaur,2011,92.0,Drama,Strand,22300.0,78430930.02516411,2011
tt1204342,7.1,82752,The Muppets,The Muppets,2011,103.0,"Adventure,Comedy,Family",BV,88600000.0,76600000.0,2011
tt1212450,7.3,214055,Lawless,Lawless,2012,116.0,"Crime,Drama",Wein.,37400000.0,16300000.0,2012
tt1222817,5.2,52396,Zookeeper,Zookeeper,2011,102.0,"Comedy,Family,Romance",Sony,80400000.0,89500000.0,2011
tt1261954,6.8,6922,Take Me Home,Take Me Home,2011,97.0,"Comedy,Romance",Mont.,15800.0,78430930.02516411,2012
tt1270798,7.7,608930,X-Men: First Class,X: First Class,2011,131.0,"Action,Adventure,Sci-Fi",Fox,146400000.0,207200000.0,2011
tt1308165,6.1,506,The Taqwacores,The Taqwacores,2010,83.0,"Drama,Music",Strand,11400.0,78430930.02516411,2010
tt1313092,7.3,51576,Animal Kingdom,Animal Kingdom,2010,113.0,"Crime,Drama",SPC,1000000.0,5700000.0,2010
tt1371155,7.2,13121,Made in Dagenham,Made in Dagenham,2010,113.0,"Biography,Comedy,Drama",SPC,1100000.0,11300000.0,2010
tt1385867,5.6,81656,Cop Out,Cop Out,2010,107.0,"Action,Comedy,Crime",WB,44900000.0,10700000.0,2010
tt1408253,6.2,94529,Ride Along,Ride Along,2014,99.0,"Action,Comedy,Crime",Uni.,134900000.0,19500000.0,2014
tt1449283,7.2,19605,Winnie the Pooh,Winnie the Pooh,2011,63.0,"Adventure,Animation,Comedy",BV,26700000.0,23200000.0,2011
tt1456472,6.7,12273,We Have a Pope,Habemus Papam,2011,102.0,"Comedy,Drama",IFC,548000.0,15600000.0,2012
tt1462041,6.0,59714,Dream House,Dream House,2011,84.0,"Drama,Mystery,Thriller",Uni.,21300000.0,17200000.0,2011
tt1465490,6.1,233,Joy,Joy,2010,75.0,Drama,Fox,56500000.0,44700000.0,2015
tt1496025,6.4,138350,Underworld Awakening,Underworld Awakening,2012,88.0,"Action,Fantasy,Horror",SGem,62300000.0,97800000.0,2012
tt1497874,6.2,2063,Cold Weather,Cold Weather,2010,96.0,"Comedy,Drama,Mystery",IFC,141000.0,78430930.02516411,2011
tt1560747,7.1,131365,The Master,The Master,2012,138.0,Drama,Wein.,16399999.0,11900000.0,2012
tt1568338,6.6,137507,Man on a Ledge,Man on a Ledge,2012,102.0,"Action,Adventure,Crime",LG/S,18600000.0,27600000.0,2012
tt1596365,6.4,165357,The Woman in Black,The Woman in Black,2012,95.0,"Drama,Fantasy,Horror",CBS,54300000.0,73400000.0,2012
tt1598778,6.6,201536,Contagion,Contagion,2011,106.0,"Action,Drama,Thriller",WB,75700000.0,59800000.0,2011
tt1611845,5.4,75,Frozen,Wai nei chung ching,2010,92.0,"Fantasy,Romance",BV,400700000.0,875700000.0,2013
tt1613750,7.2,41707,Kon-Tiki,Kon-Tiki,2012,118.0,"Adventure,History",Wein.,1500000.0,21300000.0,2013
tt1616195,6.6,115925,J. Edgar,J. Edgar,2011,137.0,"Biography,Crime,Drama",WB,37300000.0,47600000.0,2011
tt1641841,5.7,6942,Skin Trade,Skin Trade,2014,96.0,"Action,Crime,Thriller",Magn.,1200.0,78430930.02516411,2015
tt1648190,5.7,107518,The Dark Tower,The Dark Tower,2017,95.0,"Action,Adventure,Fantasy",Sony,50700000.0,62500000.0,2017
tt1699185,6.6,1226,Free Men,Les hommes libres,2011,99.0,"Drama,History,Romance",FM,53800.0,564000.0,2012
tt1702439,6.7,97055,Safe Haven,Safe Haven,2013,115.0,"Drama,Romance,Thriller",Rela.,71300000.0,26200000.0,2013
tt1706598,6.1,6294,Every Secret Thing,Every Secret Thing,2014,93.0,"Crime,Drama,Mystery",SM,104000.0,78430930.02516411,2015
tt1735898,6.1,258938,Snow White and the Huntsman,Snow White and the Huntsman,2012,127.0,"Action,Adventure,Drama",Uni.,155300000.0,241300000.0,2012
tt1781922,6.8,70222,No Escape,No Escape,2015,103.0,"Action,Thriller",Wein.,27300000.0,27100000.0,2015
tt1791682,6.3,41327,While We're Young,While We're Young,2014,97.0,"Comedy,Drama,Mystery",A24,7600000.0,9700000.0,2015
tt1828995,6.6,11886,Delicacy,La délicatesse,2011,108.0,"Comedy,Drama,Romance",Cohen,499000.0,9200000.0,2012
tt1904995,5.3,26,Paranoia,Paranoia,2012,87.0,Thriller,Rela.,7400000.0,6400000.0,2013
tt1935179,7.4,156786,Mud,Mud,2012,130.0,Drama,RAtt.,21600000.0,11000000.0,2013
tt1976009,6.0,47492,Victor Frankenstein,Victor Frankenstein,2015,110.0,"Drama,Horror,Sci-Fi",Fox,5800000.0,28500000.0,2015
tt2024544,8.1,577301,12 Years a Slave,12 Years a Slave,2013,134.0,"Biography,Drama,History",FoxS,56700000.0,131100000.0,2013
tt2072227,7.2,9047,Shanghai,Shanghai,2012,120.0,"Crime,Mystery,Thriller",Wein.,46400.0,9200000.0,2015
tt2072230,5.1,11020,Attack on Titan: Part 1,Shingeki no kyojin,2015,98.0,"Action,Adventure,Drama",FUN,450000.0,78430930.02516411,2015
tt2150332,6.6,4806,Renoir,Renoir,2012,111.0,"Biography,Drama,History",Gold.,2300000.0,78430930.02516411,2013
tt2170623,6.8,1526,The Foreigner,The Foreigner,2012,100.0,"Comedy,Romance",STX,34400000.0,111000000.0,2017
tt2177771,6.1,117638,The Monuments Men,The Monuments Men,2014,118.0,"Comedy,Drama,History",Sony,78000000.0,77000000.0,2014
tt2178941,7.2,11292,Barbara,Barbara,2012,105.0,Drama,AF,1000000.0,3100000.0,2012
tt2190492,6.7,100,The House That Jack Built,The House That Jack Built,2013,90.0,"Drama,Family",IFC,88000.0,78430930.02516411,2018
tt2219650,7.5,921,Seymour: An Introduction,Seymour: An Introduction,2014,84.0,"Biography,Documentary,Music",IFC,744000.0,78430930.02516411,2015
tt2235779,5.1,17967,The Quiet Ones,The Quiet Ones,2014,98.0,"Horror,Mystery,Thriller",LGF,8500000.0,9300000.0,2014
tt2245970,6.8,12,Wildlife,Kalayaan,2012,115.0,Drama,IFC,1100000.0,2000000.0,2018
tt2261287,6.8,16582,Leap!,Ballerina,2016,89.0,"Adventure,Animation,Comedy",Wein.,21900000.0,81400000.0,2017
tt2371411,6.3,2898,Painted Skin: The Resurrection,Hua pi 2,2012,131.0,"Fantasy,Mystery,Romance",WGUSA,50400.0,78430930.02516411,2012
tt2378507,7.2,23580,The Glass Castle,The Glass Castle,2017,127.0,"Biography,Drama",LGF,17300000.0,4600000.0,2017
tt2392326,6.3,7266,Le Week-End,Le Week-End,2013,93.0,"Comedy,Drama,Romance",MBox,2200000.0,78430930.02516411,2014
tt2406676,5.7,3555,Ek Thi Daayan,Ek Thi Daayan,2013,135.0,"Horror,Romance,Thriller",Eros,112000.0,78430930.02516411,2013
tt2408090,6.0,6,Adrift,A la deriva,2012,65.0,Drama,STX,31400000.0,28500000.0,2018
tt2486678,7.1,16605,5 to 7,5 to 7,2014,95.0,"Comedy,Drama,Romance",IFC,163000.0,78430930.02516411,2015
tt2495118,6.2,9630,Ip Man: The Final Fight,Yip Man: Jung gik yat zin,2013,100.0,"Action,Biography,Drama",WGUSA,37900.0,78430930.02516411,2013
tt2515034,5.8,36053,The Gunman,The Gunman,2015,115.0,"Action,Crime,Drama",ORF,10700000.0,13500000.0,2015
tt2640570,4.4,113,The Hunt,The Hunt,2012,74.0,"Action,Horror,Thriller",Magn.,613000.0,78430930.02516411,2013
tt2671706,7.2,86749,Fences,Fences,2016,139.0,Drama,Par.,57700000.0,6700000.0,2016
tt2674454,6.3,12047,Churchill,Churchill,2017,105.0,"Biography,Drama,History",Cohen,1300000.0,78430930.02516411,2017
tt2898306,7.7,535,Harry & Snowman,Harry & Snowman,2015,84.0,"Biography,Documentary,Drama",FR,561000.0,78430930.02516411,2016
tt2992538,7.7,43,Guardian Angel,Guardian Angel,2014,86.0,"Action,Drama",RME,19500.0,78430930.02516411,2014
tt3289956,6.8,76339,The Autopsy of Jane Doe,The Autopsy of Jane Doe,2016,86.0,"Horror,Mystery,Thriller",IFC,10500.0,6000000.0,2016
tt3305308,5.8,6640,Trespass Against Us,Trespass Against Us,2016,99.0,"Action,Crime,Drama",A24,5700.0,78430930.02516411,2017
tt3393786,6.1,121892,Jack Reacher: Never Go Back,Jack Reacher: Never Go Back,2016,118.0,"Action,Thriller",Par.,58700000.0,103400000.0,2016
tt3539664,7.3,3192,Dior and I,Dior et moi,2014,90.0,Documentary,Orch.,1000000.0,78430930.02516411,2015
tt3779570,7.9,77,Won't Back Down,Won't Back Down,2014,114.0,Sport,Fox,5300000.0,78430930.02516411,2012
tt3824458,7.1,23133,Tangerine,Tangerine,2015,88.0,"Comedy,Crime,Drama",Magn.,702000.0,78430930.02516411,2015
tt3949660,6.0,77234,Teenage Mutant Ninja Turtles: Out of the Shadows,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,112.0,"Action,Adventure,Comedy",Par.,82100000.0,163600000.0,2016
tt7531138,6.9,41,Only You,Only You,2018,119.0,"Drama,Romance",CL,61600.0,78430930.02516411,2015
tt8119752,6.1,2585,Gonjiam: Haunted Asylum,Gon-ji-am,2018,95.0,"Horror,Mystery",WGUSA,115000.0,78430930.02516411,2018
tt8413566,8.1,15,Disconnect,Disconnect,2018,107.0,"Comedy,Romance",LD,1400000.0,78430930.02516411,2013
tt9078374,6.4,322,Last Letter,"Ni hao, Zhihua",2018,114.0,"Drama,Romance",CL,181000.0,78430930.02516411,2018
tt0485985,5.9,31815,Red Tails,Red Tails,2012,125.0,"Action,Adventure,Drama",Fox,49900000.0,489000.0,2012
tt0491152,5.9,54314,Something Borrowed,Something Borrowed,2011,112.0,"Comedy,Drama,Romance",WB,39000000.0,21100000.0,2011
tt0790663,7.5,4052,The First Grader,The First Grader,2010,103.0,"Biography,Drama,Romance",NGE,332000.0,382000.0,2011
tt0804497,7.1,125583,It's Kind of a Funny Story,It's Kind of a Funny Story,2010,101.0,"Comedy,Drama,Romance",Focus,6400000.0,128000.0,2010
tt0810922,6.3,48393,Take Me Home Tonight,Take Me Home Tonight,2011,97.0,"Comedy,Drama,Romance",Rela.,6900000.0,78430930.02516411,2011
tt0815236,6.4,117245,She's Out of My League,She's Out of My League,2010,104.0,"Comedy,Romance",Par.,32000000.0,17800000.0,2010
tt0893412,5.6,13644,From Prada to Nada,From Prada to Nada,2011,107.0,"Comedy,Drama,Romance",LGF,3000000.0,123000.0,2011
tt0954947,6.1,31727,The Killer Inside Me,The Killer Inside Me,2010,109.0,"Crime,Drama,Horror",IFC,217000.0,3800000.0,2010
tt1828325,7.0,10,The Gambler,The Gambler,2015,105.0,Drama,Par.,33700000.0,5600000.0,2014
tt1838571,6.5,9158,Juan of the Dead,Juan de los muertos,2011,92.0,"Action,Comedy,Horror",Outs,18000.0,78430930.02516411,2012
tt1841542,7.5,5900,Chillar Party,Chillar Party,2011,135.0,"Comedy,Drama,Family",UTV,6300.0,826000.0,2011
tt1843866,7.8,666252,Captain America: The Winter Soldier,Captain America: The Winter Soldier,2014,136.0,"Action,Adventure,Sci-Fi",BV,259800000.0,454500000.0,2014
tt1862079,7.0,111907,Safety Not Guaranteed,Safety Not Guaranteed,2012,86.0,"Comedy,Drama,Romance",FD,4000000.0,78430930.02516411,2012
tt1878841,4.4,12435,The Darkness,The Darkness,2016,92.0,"Horror,Thriller",BH Tilt,10800000.0,78430930.02516411,2016
tt1918886,2.6,4552,Joker,Joker,2012,104.0,"Comedy,Family,Sci-Fi",UTV,169000.0,78430930.02516411,2012
tt1954315,6.8,14518,Borgman,Borgman,2013,113.0,"Drama,Horror,Mystery",Drft.,57500.0,952000.0,2014
tt2017038,6.9,70888,All Is Lost,All Is Lost,2013,106.0,"Action,Adventure,Drama",RAtt.,6300000.0,7400000.0,2013
tt2043933,6.0,12621,Night Moves,Night Moves,2013,112.0,"Action,Drama,Thriller",Cdgm.,272000.0,78430930.02516411,2014
tt2103254,4.9,44345,Tammy,Tammy,2014,97.0,"Comedy,Romance",WB (NL),84500000.0,16000000.0,2014
tt2125666,7.1,11943,The Queen of Versailles,The Queen of Versailles,2012,100.0,Documentary,Magn.,2400000.0,78430930.02516411,2012
tt2164088,6.8,96,Sleepless Night,Jam-mot deun-eun bam,2012,66.0,Drama,Trib.,3400.0,78430930.02516411,2012
tt2245171,6.3,4769,The Cut,The Cut,2014,138.0,"Adventure,Drama,History",Strand,28100.0,78430930.02516411,2015
tt2261331,6.4,32021,Black Sea,Black Sea,2014,114.0,"Adventure,Drama,Thriller",Focus,1200000.0,78430930.02516411,2015
tt2263520,4.4,14,Ride Along,Ride Along,2012,87.0,Action,Uni.,134900000.0,19500000.0,2014
tt2267968,7.1,116166,Kung Fu Panda 3,Kung Fu Panda 3,2016,95.0,"Action,Adventure,Animation",Fox,143500000.0,377600000.0,2016
tt2279373,6.0,43560,The SpongeBob Movie: Sponge Out of Water,The SpongeBob Movie: Sponge Out of Water,2015,92.0,"Adventure,Animation,Comedy",Par.,163000000.0,162200000.0,2015
tt2296777,5.1,8030,Sherlock Gnomes,Sherlock Gnomes,2018,86.0,"Adventure,Animation,Comedy",Par.,43200000.0,47100000.0,2018
tt2321405,7.8,17082,My Life as a Zucchini,Ma vie de Courgette,2016,66.0,"Animation,Comedy,Drama",GK,310000.0,78430930.02516411,2017
tt2387559,6.4,70706,Delivery Man,Delivery Man,2013,105.0,"Comedy,Drama",BV,30700000.0,19300000.0,2013
tt2431286,7.6,88704,Philomena,Philomena,2013,98.0,"Biography,Comedy,Drama",Wein.,37700000.0,62400000.0,2013
tt2818654,6.8,3615,Cemetery of Splendor,Rak ti Khon Kaen,2015,122.0,"Drama,Fantasy",Strand,52000.0,78430930.02516411,2016
tt2854926,6.5,85186,Tag,Tag,2018,100.0,Comedy,WB (NL),54700000.0,23400000.0,2018
tt2873282,6.6,136738,Red Sparrow,Red Sparrow,2018,140.0,"Action,Drama,Thriller",Fox,46900000.0,104700000.0,2018
tt2921338,3.0,244,The Other Side,The Other Side,2014,103.0,"Drama,Horror,Thriller",FM,8100.0,78430930.02516411,2016
tt2979920,5.7,5029,Bombay Velvet,Bombay Velvet,2015,149.0,"Action,Crime,Drama",FIP,451000.0,78430930.02516411,2015
tt3072482,6.7,78226,Hardcore Henry,Hardcore Henry,2015,96.0,"Action,Adventure,Sci-Fi",STX,9300000.0,7600000.0,2016
tt3149038,7.2,25326,A Brilliant Young Mind,X+Y,2014,111.0,"Drama,Romance",Gold.,172000.0,78430930.02516411,2015
tt3203528,6.4,13498,Bad Samaritan,Bad Samaritan,2018,110.0,"Crime,Horror,Thriller",Electric,3400000.0,78430930.02516411,2018
tt3240102,4.9,28,Solace,Solace,2018,81.0,Drama,LGP,30640331.54076539,22400000.0,2016
tt3316948,6.1,76769,American Ultra,American Ultra,2015,96.0,"Action,Comedy,Sci-Fi",LGF,14400000.0,12700000.0,2015
tt3319920,5.7,33335,Regression,Regression,2015,106.0,"Crime,Horror,Mystery",W/Dim.,55000.0,17600000.0,2016
tt3404140,7.7,4104,The Attorney,Byeon-ho-in,2013,127.0,Drama,WGUSA,557000.0,70000000.0,2014
tt3473418,7.2,5,In Between,In Between,2013,45.0,"Documentary,Drama,Romance",FM,108000.0,78430930.02516411,2018
tt3527966,5.4,12,The Other Side,The Other Side,2014,85.0,Thriller,FM,8100.0,78430930.02516411,2016
tt3549206,7.7,599,The Music of Strangers,The Music of Strangers,2015,96.0,"Documentary,Music",Orch.,1200000.0,78430930.02516411,2016
tt3555036,6.5,1568,Legend,Legend,2014,168.0,"Action,Drama",Uni.,1900000.0,41100000.0,2015
tt3576084,7.3,3645,Zero Motivation,Efes beyahasei enosh,2014,97.0,"Comedy,Drama",Zeit.,116000.0,78430930.02516411,2014
tt3754940,7.3,10160,Truman,Truman,2015,108.0,"Comedy,Drama",FR,211000.0,8800000.0,2017
tt3906082,6.4,8534,Mary Shelley,Mary Shelley,2017,120.0,"Biography,Drama,History",IFC,109000.0,78430930.02516411,2018
tt4005402,7.1,41738,Colonia,Colonia,2015,106.0,"Drama,Romance,Thriller",Scre.,15700.0,78430930.02516411,2016
tt4190530,7.2,38229,Anthropoid,Anthropoid,2016,120.0,"Biography,History,Thriller",BST,3000000.0,78430930.02516411,2016
tt4353996,7.2,5637,The King's Choice,Kongens nei,2016,133.0,"Biography,Drama,History",Gold.,113000.0,78430930.02516411,2017
tt4370382,6.1,167,Cairo Time,Cairo Time,2014,110.0,"Comedy,Drama,Romance",IFC,1600000.0,391000.0,2010
tt4400174,6.8,1081,As I Open My Eyes,À peine j'ouvre les yeux,2015,102.0,Drama,KL,31000.0,78430930.02516411,2016
tt4420704,7.7,10925,Kedi,Kedi,2016,79.0,Documentary,Osci.,2800000.0,78430930.02516411,2017
tt4540326,6.0,5,Buried,Buried,2011,95.0,Thriller,LGF,1000000.0,18100000.0,2010
tt4572514,7.4,76204,Patriots Day,Patriots Day,2016,133.0,"Action,Crime,Drama",LGF,31900000.0,18700000.0,2016
tt4693418,5.0,300,Back to the Jurassic,Back to the Jurassic,2015,86.0,Animation,CJ,4400.0,78430930.02516411,2015
tt4824302,5.7,28854,Mother's Day,Mother's Day,2016,118.0,"Comedy,Drama,Romance",ORF,32500000.0,15900000.0,2016
tt4835086,7.7,773,We Are X,We Are X,2016,93.0,"Documentary,Music",Drft.,45300.0,78430930.02516411,2016
tt4898888,6.3,285,Anna,Per amor vostro,2015,110.0,Drama,VE,4300.0,78430930.02516411,2014
tt5175450,6.4,9324,Mark Felt: The Man Who Brought Down the White House,Mark Felt: The Man Who Brought Down the White House,2017,103.0,"Biography,Drama,History",SPC,769000.0,3600000.0,2017
tt5269396,6.1,1805,Sword Master,San shao ye de jian,2016,108.0,"Action,Drama",WGUSA,75500.0,14600000.0,2016
tt5639650,5.3,316,Phantom of the Theatre,Phantom of the Theatre,2016,103.0,"Fantasy,Horror,Mystery",WGUSA,44000.0,78430930.02516411,2016
tt5918028,6.6,1787,Asura: The City of Madness,Asura,2016,136.0,"Action,Crime",CJ,176000.0,78430930.02516411,2016
tt6777338,6.7,9231,The Villainess,Aknyeo,2017,129.0,"Action,Drama",WGUSA,27700.0,78430930.02516411,2017
tt7027210,6.6,186,First Man,First Man,2017,92.0,Documentary,Uni.,44900000.0,60800000.0,2018
tt8917752,6.5,430,Joy,Joy,2018,99.0,Drama,Fox,56500000.0,44700000.0,2015
tt0770703,6.1,67922,What's Your Number?,What's Your Number?,2011,106.0,"Comedy,Romance",Fox,14000000.0,16399999.0,2011
tt0810913,3.3,71361,Jack and Jill,Jack and Jill,2011,91.0,Comedy,Sony,74200000.0,75500000.0,2011
tt1007029,6.4,96066,The Iron Lady,The Iron Lady,2011,105.0,"Biography,Drama",Wein.,30000000.0,84900000.0,2011
tt3740066,6.6,688,Pop Aye,Pop Aye,2017,104.0,Drama,KL,78000.0,78430930.02516411,2017
tt3741860,7.3,957,Awake: The Life of Yogananda,Awake: The Life of Yogananda,2014,87.0,Documentary,CF&SR,1500000.0,78430930.02516411,2014
tt3774114,7.3,119149,Snowden,Snowden,2016,134.0,"Biography,Drama,Thriller",ORF,21600000.0,15700000.0,2016
tt3830162,7.1,8599,A War,Krigen,2015,115.0,"Crime,Drama,War",Magn.,123000.0,78430930.02516411,2016
tt4008348,5.6,39,Stray Dogs,Deul-gae-deul,2014,99.0,Thriller,CGld,10400.0,78430930.02516411,2014
tt4207112,7.5,3231,Score: A Film Music Documentary,Score: A Film Music Documentary,2016,93.0,"Documentary,Music",Grav.,101000.0,78430930.02516411,2017
tt4291590,6.0,5266,Evolution,Évolution,2015,81.0,"Drama,Mystery,Sci-Fi",IFC,24800.0,78430930.02516411,2016
tt4613272,7.3,2038,Kaili Blues,Lu bian ye can,2015,113.0,"Drama,Mystery",Ghop,32200.0,78430930.02516411,2016
tt4826674,6.6,1063,The Journey,The Journey,2016,94.0,Drama,IFC,155000.0,78430930.02516411,2017
tt4907864,6.2,120,Mountain,Monte,2016,105.0,Drama,Greenwich,365000.0,78430930.02516411,2018
